Item#	Date_IV	Obs#	Port#	Exp_Flux	File Name	Exp_Flux[2]	
* 33	2021-01-13 13:27:58	1		9.40717	17	81.5152	
* 34	2021-01-13 13:29:24	2		3.23118	17	-2.77024	
* 35	2021-01-13 13:32:29	1		2.00108	18	-0.447915	
* 36	2021-01-13 13:33:55	2		1.27772	18	-0.496372	
* 37	2021-01-13 13:36:07	1		3.83102	20	-1.21215	
* 38	2021-01-13 13:37:33	2		1.42015	20	-0.236939	
* 39	2021-01-13 13:40:11	1		0.49546	19	-0.113258	
* 40	2021-01-13 13:41:37	2		0.600911	19	-0.130858	
* 41	2021-01-13 13:45:49	1		1.35214	24	-0.217968	
* 42	2021-01-13 13:47:15	2		0.940494	24	-0.176342	
* 43	2021-01-13 13:49:24	1		0	23	0	
* 44	2021-01-13 13:50:50	2		1.36388	23	-0.246092	
* 45	2021-01-13 13:53:33	1		1.51987	21	-0.580048	
* 46	2021-01-13 13:55:00	2		1.26855	21	-0.522904	
* 47	2021-01-13 13:57:36	1		0	22	0	
* 48	2021-01-13 13:59:02	2		1.34698	22	-0.161604	
* 49	2021-01-13 14:01:51	1		1.91583	28	-0.163663	
* 50	2021-01-13 14:03:16	2		0	28	0	
* 51	2021-01-13 14:05:41	1		1.50755	26	-0.209133	
* 52	2021-01-13 14:07:06	2		1.33172	26	-0.177313	
* 53	2021-01-13 14:10:02	1		1.35405	25	-0.256124	
* 54	2021-01-13 14:11:28	2		1.02355	25	-0.235571	
* 55	2021-01-13 14:14:00	1		0.872577	27	-0.32981	
* 56	2021-01-13 14:15:27	2		1.05387	27	-0.0927649	
* 57	2021-01-13 14:18:07	1		0.788341	30	-0.213799	
* 58	2021-01-13 14:19:33	2		0.797538	30	-0.423184	
* 59	2021-01-13 14:21:50	1		0.955884	29	-0.0861022	
* 60	2021-01-13 14:23:15	2		0.953946	29	-0.159412	
* 61	2021-01-13 14:25:27	1		1.8533	31	-0.2321	
* 62	2021-01-13 14:26:53	2		1.53618	31	-0.140508	
* 63	2021-01-13 14:29:09	1		0	32	0	
* 64	2021-01-13 14:30:35	2		0.57259	32	-0.100224	
* 65	2021-01-13 14:33:27	1		0.930311	36	-0.130607	
* 66	2021-01-13 14:34:53	2		1.00232	36	-0.135285	
* 67	2021-01-13 14:37:23	1		2.60434	34	-0.166358	
* 68	2021-01-13 14:38:49	2		0	34	0	
* 69	2021-01-13 14:41:20	1		1.52321	35	-0.125096	
* 70	2021-01-13 14:42:46	2		1.18377	35	-0.10979	
* 71	2021-01-13 14:45:11	1		1.4868	33	-0.176649	
* 72	2021-01-13 14:46:36	2		1.32214	33	-0.178177	
* 73	2021-01-13 14:49:22	1		1.67587	37	-0.707252	
* 74	2021-01-13 14:50:48	2		1.45646	37	-0.241796	
* 75	2021-01-13 14:53:00	1		3.83696	39	-0.309826	
* 76	2021-01-13 14:54:26	2		2.56714	39	-0.23323	
* 77	2021-01-13 14:56:40	1		2.139	38	-0.339333	
* 78	2021-01-13 14:58:05	2		1.42784	38	-2.79929	
* 79	2021-01-13 15:00:15	1		1.58719	40	-0.229539	
* 80	2021-01-13 15:01:41	2		1.51567	40	-0.189412	
* 81	2021-01-13 15:04:13	1		1.5154	43	-0.209726	
* 82	2021-01-13 15:05:38	2		1.18609	43	-0.339173	
* 83	2021-01-13 15:08:04	1		1.60973	42	-0.387326	
* 84	2021-01-13 15:09:30	2		0.918386	42	-0.34605	
* 85	2021-01-13 15:17:37	1		2.42809	41	-0.298725	
* 86	2021-01-13 15:19:03	2		0	41	0	
* 87	2021-01-13 15:21:37	1		1.07739	45	-0.183329	
* 88	2021-01-13 15:23:03	2		1.41604	45	-0.324515	
* 89	2021-01-13 15:26:23	1		3.18374	46	-0.89195	
* 90	2021-01-13 15:27:50	2		1.37764	46	-0.32999	
* 91	2021-01-13 15:29:53	1		1.66793	47	-0.242015	
* 92	2021-01-13 15:31:19	2		0.782983	47	-0.181054	
* 93	2021-01-13 15:33:50	1		2.67444	48	-0.364344	
* 94	2021-01-13 15:35:16	2		2.21044	48	-0.355071	
