Item#	Date_IV	Obs#	Port#	Exp_Flux	File Name	Exp_Flux[2]	
* 41	2021-03-08 13:39:32	1		2.2886	24	-0.507289	
* 42	2021-03-08 13:40:57	2		1.99504	24	-0.458616	
* 43	2021-03-08 13:43:19	1		0	23	0	
* 44	2021-03-08 13:44:44	2		2.80847	23	-0.76193	
* 45	2021-03-08 13:47:15	1		2.08562	21	-0.9229	
* 46	2021-03-08 13:48:40	2		2.76628	21	-1.31449	
* 47	2021-03-08 13:52:09	1		0.908089	22	-0.149259	
* 48	2021-03-08 13:53:35	2		1.96307	22	-0.295121	
* 49	2021-03-08 13:56:28	1		1.33415	26	-0.177719	
* 50	2021-03-08 13:57:53	2		2.39226	26	-0.263342	
* 51	2021-03-08 14:00:31	1		1.42782	28	-0.223891	
* 52	2021-03-08 14:01:56	2		2.69848	28	-0.429303	
* 53	2021-03-08 14:04:33	1		0.748313	25	-0.167783	
* 54	2021-03-08 14:05:59	2		1.48991	25	-0.336216	
* 55	2021-03-08 14:08:30	1		2.8588	27	-0.331647	
* 56	2021-03-08 14:09:55	2		5.27227	27	-0.527585	
* 57	2021-03-08 14:12:38	1		2.15874	29	-0.252038	
* 58	2021-03-08 14:14:03	2		3.66431	29	-0.431803	
* 59	2021-03-08 14:16:20	1		2.02906	30	-0.226169	
* 60	2021-03-08 14:17:45	2		3.36482	30	-0.376841	
* 61	2021-03-08 14:20:11	1		3.52312	31	-0.579729	
* 62	2021-03-08 14:21:37	2		3.1931	31	-0.557481	
* 63	2021-03-08 14:23:52	1		1.36895	32	-0.174714	
* 64	2021-03-08 14:25:17	2		2.91304	32	-0.413869	
* 65	2021-03-08 14:28:10	1		1.02464	36	-0.139262	
* 66	2021-03-08 14:29:36	2		1.46467	36	-0.302414	
* 67	2021-03-08 14:31:57	1		0	34	0	
* 68	2021-03-08 14:33:23	2		6.26474	34	-0.629709	
* 69	2021-03-08 14:35:50	1		3.40833	35	-0.195144	
* 70	2021-03-08 14:37:16	2		3.97479	35	-0.231082	
* 71	2021-03-08 14:39:24	1		1.31781	33	-0.148519	
* 72	2021-03-08 14:40:50	2		1.52183	33	-0.173567	
* 73	2021-03-08 14:43:23	1		0	37	0	
* 74	2021-03-08 14:44:49	2		0	37	0	
* 75	2021-03-08 14:46:30	1		2.76154	37a	-0.376144	
* 76	2021-03-08 14:47:57	2		2.59995	37a	-0.322683	
* 77	2021-03-08 14:50:09	1		4.18631	39	-0.566146	
* 78	2021-03-08 14:51:34	2		6.99599	39	-1.04436	
* 79	2021-03-08 14:54:14	1		0.472602	40	-0.0444657	
* 80	2021-03-08 14:55:40	2		0.758794	40	-0.0798136	
* 81	2021-03-08 14:57:44	1		2.33722	38	-0.432287	
* 82	2021-03-08 14:59:10	2		3.28048	38	-0.5443	
* 83	2021-03-08 15:01:42	1		1.58702	43	-0.271242	
* 84	2021-03-08 15:03:07	2		0	43	0	
* 85	2021-03-08 15:05:19	1		1.43373	42	-0.534956	
* 86	2021-03-08 15:06:45	2		1.61144	42	-0.540927	
* 87	2021-03-08 15:09:24	1		1.84875	41	-0.396811	
* 88	2021-03-08 15:10:49	2		1.69257	41	-0.373827	
* 89	2021-03-08 15:13:12	1		0.645351	45	-0.0866167	
* 90	2021-03-08 15:14:38	2		0.62189	45	-0.103884	
* 91	2021-03-08 15:17:02	1		1.05307	46	-0.402021	
* 92	2021-03-08 15:18:28	2		1.92282	46	-0.761593	
* 93	2021-03-08 15:20:46	1		0.716394	47	-0.258088	
* 94	2021-03-08 15:22:11	2		0	47	0	
* 95	2021-03-08 15:24:47	1		1.4082	48	-0.444756	
* 96	2021-03-08 15:26:13	2		2.37255	48	-3.14176	
